id,Rede,Nome,Localizado em,Endereço,Bairro,CEP,Tipo,Latitude,Longitude
Restaurante_10.984.430,Jeronimo Smash Burger,Jeronimo Burger,Rua,"Rodovia Raposo Tavares, Km 14,5 Shopping Raposo Piso Al.Serviço Lojas 4707/4709", Jardim Boa Vista (Zona Oeste),5576970,Restaurante,-23.591351,-46.785791
Restaurante_10.984.441,Frango Assado,Frango Assado,Rua,Rodovia dos Bandeirantes, Chácara Jaraguá,5245000,Restaurante,-23.059863,-47.042494
Restaurante_10.984.441,Frango Assado,Frango Assado,Rua,Rodovia dos Bandeirantes, Jardim Jaraguá,5236001,Restaurante,-23.059863,-47.042494
Restaurante_10.984.441,Frango Assado,Frango Assado,Rua,Rodovia dos Bandeirantes, Vila Fiat Lux,5146000,Restaurante,-23.552139,-46.647198
Restaurante_10.984.441,Frango Assado,Frango Assado,Rua,Rodovia dos Bandeirantes, Vila Fiat Lux,5147000,Restaurante,-23.552139,-46.647198
Restaurante_10.998.239,Brasileirinho,Brasileirinho Delivery Santo Amaro,Rua,Viela Sem Saída da Felicidade, Cidade Antônio Estevão de Carvalho,8223261,Restaurante,-23.528954,-46.505644
Restaurante_11.002.847,Andiamo,Andiamo Ristorante,Rua,"Travessa Casalbuono, 120 Loja 64 Loja 66 Loja 67", Vila Guilherme,2047999,Restaurante,-23.516204,-46.608601
Restaurante_4.733.769,Johnny Rockets,Tietê Plaza Shopping,Shopping Center,"Avenida Raimundo Pereira de Magalhães, 1465", Jardim Íris,5145907,Restaurante,-23.506122,-46.718363
Restaurante_4.733.770,Johnny Rockets,Shopping Cidade São Paulo,Shopping Center,Praça Tênis Clube Paulista, Aclimação,1533090,Restaurante,-23.573123,-46.638342
Restaurante_4.733.771,Johnny Rockets,Shopping West Plaza,Shopping Center,Rua Francisco Gonçalves de Andrade Machado, Bela Vista,1323050,Restaurante,-23.570285,-46.641281
Restaurante_7.332.797,Maremonti Trattoria & Pizza,,Rua,Praça Alzira Ferraz de Siqueira, Alto da Lapa,5081030,Restaurante,-23.522665,-46.704165
Restaurante_7.332.800,Maremonti Trattoria & Pizza,,Rua,Travessa R, Butantã,5508170,Restaurante,-23.559524,-46.736244
Restaurante_7.507.717,Johnny Rockets,Shopping Bourbon,Shopping Center,"Rua Palestra Itália, 500", Perdizes,5005900,Restaurante,-23.526682,-46.680867
