id,Rede,Nome,Localizado em,Endereço,Bairro,CEP,Tipo,Latitude,Longitude
Agencia Bancaria_10.024.913,Sicoob,Pac - Cambuci,Rua,"Av Lins de Vasconcelos, 356",Cambuci,01538-900,Agencia Bancaria,-23.565959,-46.622162
Agencia Bancaria_10.024.914,Santander,Av Eduardo Cotching - SP - SP,Rua,"Av Dr Eduardo Cotching, 1700",Vila Formosa,03356-001,Agencia Bancaria,-23.565231,-46.545952
Agencia Bancaria_10.024.915,Bb,Cambuci,Rua,"Av Lins de Vasconcelos, 196",Cambuci,01538-000,Agencia Bancaria,-23.564973,-46.621465
Agencia Bancaria_10.024.917,Sicoob,Sicoob PA - Cambuci,Rua,"Av Lins de Vasconcelos, 187",Cambuci,01537-000,Agencia Bancaria,-23.564956,-46.620886
Agencia Bancaria_10.024.918,Santander,Cambuci I,Rua,"Av Lins de Vasconcelos, 128",Cambuci,01538-000,Agencia Bancaria,-23.564156,-46.621361
Agencia Bancaria_10.024.919,Bb,Corp Bank Serv Finan,Shopping Center,"Av Paulista, 1230",Bela Vista,01310-901,Agencia Bancaria,-23.563508,-46.652795
Agencia Bancaria_10.024.920,Bb,Large Corporate 1893,Shopping Center,"Av Paulista, 1230",B Vista,01310-100,Agencia Bancaria,-23.552139,-46.647198
Agencia Bancaria_10.024.921,Bb,Large Corporate 3400,Shopping Center,"Av Paulista, 1230",B Vista,01310-100,Agencia Bancaria,-23.552139,-46.647198
Agencia Bancaria_10.024.922,Bb,Large Corporate 2659,Shopping Center,"Av Paulista, 1230",B Vista,01310-100,Agencia Bancaria,-23.552139,-46.647198
Agencia Bancaria_10.024.923,Bb,Large Corporate 3132,Shopping Center,"Av Paulista, 1230",B Vista,01310-100,Agencia Bancaria,-23.552139,-46.647198
Agencia Bancaria_10.024.924,Bb,Corp Bank com e Serv,Shopping Center,"Av Paulista, 1230",B Vista,01310-901,Agencia Bancaria,-23.552139,-46.647198
Agencia Bancaria_10.024.925,Bb,Corp Bank Infra,Shopping Center,"Av Paulista, 1230",B Vista,01310-901,Agencia Bancaria,-23.552139,-46.647198
Agencia Bancaria_10.024.926,Bb,Corp Bank Industrias,Shopping Center,"Av Paulista, 1230",B Vista,01310-901,Agencia Bancaria,-23.552139,-46.647198
Agencia Bancaria_10.024.927,Bb,Corp Bank Agro,Shopping Center,"Av Paulista, 1230",B Vista,01310-901,Agencia Bancaria,-23.552139,-46.647198
Agencia Bancaria_10.024.928,Bb,Corp Bank I,Shopping Center,"Av Paulista, 1230",B Vista,01310-100,Agencia Bancaria,-23.552139,-46.647198
Agencia Bancaria_10.024.929,Bb,Corp Bank a Paulista,Shopping Center,"Av Paulista, 1230",B Vista,01310-100,Agencia Bancaria,-23.552139,-46.647198
