longitude,latitude,pt_nome,pt_descric,pt_enderec
-46.71685255641441,-23.6409757790531,"R. BRAGANCA PAULISTA , 0",R MISSIONARIOS/ R MARSILEIA,MISSIONARIOS/ R MARSILEIA
-46.70278952778808,-23.68336155059304,"AV. DO RIO BONITO , 1301",R HOMERO VAZ DO AMARAL/ R JOAO DE PAULA FRANCO,HOMERO VAZ DO AMARAL/ R JOAO DE PAULA FRANCO
-46.71878298151633,-23.51268535288844,"R. ALVARENGA PEIXOTO , 312",RUA CAIAPÓS,UA CAIAPÓS
-46.75454395394124,-23.4333248095184,"AV. ALEXIOS JAFET , 2766",R MANUEL BENICIO/ R MANUEL BENICIO,MANUEL BENICIO/ R MANUEL BENICIO
-46.63609318179838,-23.65592247644989,"AV. ENG. ARMANDO DE ARRUDA PEREIRA , 3578",RUA LUIZ CARLOS FACHINI / RUA EUGENIA,UA LUIZ CARLOS FACHINI / RUA EUGENIA
-46.61262879401524,-23.53505794423554,"R. JOLI , 602",Rua Maria Joaquina e Rua Xavantes,ua Maria Joaquina e Rua Xavantes
-46.44207599972643,-23.60119515328767,"R. ZACHARIAS MOTTA FILHO , 176",R   FRANCOLINO PEREIRA,FRANCOLINO PEREIRA
-46.776693677866,-23.74990747465983,"R. RENÉ CASTERA , 0",R GOIAS/ R ALBERGATI CAPACELLI,GOIAS/ R ALBERGATI CAPACELLI
-46.5248733084445,-23.59982040054793,"R. JOSÉ ANTÔNIO FONTES , 466",R CORREA DA CAMARA/ R BENJAMIN PESSOA,CORREA DA CAMARA/ R BENJAMIN PESSOA
-46.68369741907625,-23.7609201524406,"R. ALZIRO PINHEIRO MAGALHÃES , 0",R CORONEL JOAO CABANAS/ R RICARDO MACEDO,CORONEL JOAO CABANAS/ R RICARDO MACEDO
-46.75539845193574,-23.86588590274391,"R. FONTE NOVA , 84",R BENEDITO FELIZARDO/ EST DO SUMARE,BENEDITO FELIZARDO/ EST DO SUMARE
-46.542073177728,-23.59581546849286,"AV. DO ORATÓRIO , 3016",R MAESTO FURIO FRANCESCHINI/ R BARLAVENTO,MAESTO FURIO FRANCESCHINI/ R BARLAVENTO
-46.60049862494989,-23.61396155835386,"ROD. ANCHIETA , 1439",R TITO PRATES DA FONSECA/ R SALVADOR PIRES DE LIMA,TITO PRATES DA FONSECA/ R SALVADOR PIRES DE LIMA
-46.49274051280929,-23.61894622180699,"R. CLÊNIO WANDERLEY , 43",RUA SG. HERMINIO A. SAMPAIO,UA SG. HERMINIO A. SAMPAIO
-46.54412237255818,-23.53393074991135,"AV. CDE. DE FRONTIN , 0",R PROFESSOR MIGUEL RUSSIANO/ R JULIO COLACO,PROFESSOR MIGUEL RUSSIANO/ R JULIO COLACO
-46.71462226027083,-23.73195937099363,"R. ACÁCIO FONTOURA , 296",R MEDITERRANEO/ R PEDRO CORREIA GARCAO,MEDITERRANEO/ R PEDRO CORREIA GARCAO
-46.68798733158005,-23.48572038298015,"R. SITIANTES , 825",Rua Guaiçará,ua Guaiçará
-46.52220767578704,-23.49901784193128,"R. DR. ASSIS RIBEIRO , 3300",R DOS PROFESSORES/ R QUATIARA,DOS PROFESSORES/ R QUATIARA
-46.49933988155772,-23.49497879360599,"R. PACO DO LUMIAR , 0",R CAJAPIO/ VEL OITENTA E CINCO,CAJAPIO/ VEL OITENTA E CINCO
-46.67486955127067,-23.45356048791618,"AV. GEN. PENHA BRASIL , 2466",R PAULO PINTO DA SILVEIRA/ R SEM NOME,PAULO PINTO DA SILVEIRA/ R SEM NOME
-46.63418247615052,-23.57505282935243,"R. TOPÁZIO , 591",R BATISTA CEPELOS/ R DOUTOR NICOLAU DE SOUSA QUEIROS,BATISTA CEPELOS/ R DOUTOR NICOLAU DE SOUSA QUEIROS
-46.60980853658391,-23.61694257232015,"R. EUGÊNIO FALK , 397",AC R DOUTOR LUIZ AUGUSTO PEREIRA QUEIROS/ AV INHAIBA,AC R DOUTOR LUIZ AUGUSTO PEREIRA QUEIROS/ AV INHAIBA
-46.6995551185625,-23.51965326591523,"TERM. LAPA - PLAT. 2 , 0",VDTO COMENDADOR ELIAS NAGIB BLEIN/ R GUAICURUS,VDTO COMENDADOR ELIAS NAGIB BLEIN/ R GUAICURUS
-46.57182535560762,-23.47084411166346,"AV. EDU CHAVES , 398",RUA AGUAS DE XAPECÓ,UA AGUAS DE XAPECÓ
-46.57796017987489,-23.50724896716828,"AV. DAS CEREJEIRAS , 1081",,
-46.48663480327311,-23.54915251492507,"R. PE. GABRIEL DE CAMPOS , 71",OPOSTO - AV. WALDEMAR TIEZ,OPOSTO - AV. WALDEMAR TIEZ
-46.52618054720784,-23.52690072908704,"AV. PE. OLIVETANOS , 415",R DEZENOVE DE MAIO/ R HELOISA CAMARGO,DEZENOVE DE MAIO/ R HELOISA CAMARGO
-46.49983869863822,-23.54731156151631,"AV. PROF. EDGAR SANTOS , 140",RUA CONSELHEIRO FALCÃO DE SOUZA,UA CONSELHEIRO FALCÃO DE SOUZA
-46.67843530867856,-23.51577422160358,"AV. NICOLAS BÔER , 510",AC   A AV MARQUES DE SAO VICENTE,AC   A AV MARQUES DE SAO VICENTE
-46.52351532891439,-23.59717940833817,"R. JOSÉ ANTÔNIO FONTES , 136",R CAROLINA MARIA DE JESUS/ TR DOLORES LIMA,CAROLINA MARIA DE JESUS/ TR DOLORES LIMA
-46.71587812995303,-23.76645822276148,"TERM. VARGINHA , 0",AV PAULO GUILGUER REIMBERG/ R RUBEN DARIO,AV PAULO GUILGUER REIMBERG/ R RUBEN DARIO
-46.55724214296536,-23.56882063275831,"AV. LUCA , 586",R NOSSA SENHORA DOS ANJOS/ R PAULINA,NOSSA SENHORA DOS ANJOS/ R PAULINA
-46.6066619122152,-23.51514101548371,"R. JOÃO VENTURA BATISTA , 435",,
-46.54642240612702,-23.51846682551291,"TERM. PENHA - PLAT 2 , 0",TERM. PENHA - PLATAFORMA 2,TERM. PENHA - PLATAFORMA 2
-46.74120114717685,-23.40937587728222,"R. CARCINO , 216",R CAVALO MARINHO/ R SEM NOME,CAVALO MARINHO/ R SEM NOME
-46.58310287443791,-23.58383164138066,"TERM. V. PRUDENTE CENTRAL , 0",,
-46.6434097277037,-23.47903428307555,"AV. DR. FRANCISCO RANIERI , 532",R ARCHIMEDES DE NARDI/ R ALBERTO SAVOY,ARCHIMEDES DE NARDI/ R ALBERTO SAVOY
-46.63402818298984,-23.66059844970652,"R. PROF. ARAÚJO MACIEL , 31",R XAVIER PAES/ R NILOPOLIS,XAVIER PAES/ R NILOPOLIS
-46.59236181796533,-23.5776506958422,"R. DIANÓPOLIS , 1010",R BARAO DE MONTE SANTO/ R CAPITAO PACHECO E CHAVES,BARAO DE MONTE SANTO/ R CAPITAO PACHECO E CHAVES
-46.68114553352154,-23.73410626313049,"AV. JOAQUIM NAPOLEÃO MACHADO (ESTR SÍTIO DAS , 637",RUA ANTIMO LIBERATI,UA ANTIMO LIBERATI
-46.55432331443337,-23.52589381538158,"R. RUI GOMES DE ALMEIDA , 215",CLUBE ESPORTIVO DA PENHA,CLUBE ESPORTIVO DA PENHA
-46.42909728049148,-23.55104333932932,"R. FREI ANTÔNIO FAGGIANO , 430",VEL UM/ VEL DOIS,VEL UM/ VEL DOIS
-46.47817809075836,-23.48574477349977,"R. REV. JOSÉ DE AZEVEDO GUERRA , 185",TR MATA DE SAO JOAO/ R JOSE LOPES RODRIGUES,TR MATA DE SAO JOAO/ R JOSE LOPES RODRIGUES
-46.49495667452913,-23.56634346248339,"R. MURUCUPI , 61",R PARDAL MALLET/ R ERNESTO PAIXAO,PARDAL MALLET/ R ERNESTO PAIXAO
-46.37487589808109,-23.50370239386625,"R. PAULO TAPAJÓS , 120",R AGUINALDO BEZERRA DOS SANTOS/ R OSWALDO BARRETO,AGUINALDO BEZERRA DOS SANTOS/ R OSWALDO BARRETO
-46.4799500769855,-23.48541878009372,"AV. PARANAGUÁ , 2327",TR MATA DE SAO JOAO/ AV ASSIS RIBEIRO,TR MATA DE SAO JOAO/ AV ASSIS RIBEIRO
-46.71179772839443,-23.60337593054844,"AV. MORUMBI , 4076",R PADRE LEBRET/ R ADALIVIA DE TOLEDO,PADRE LEBRET/ R ADALIVIA DE TOLEDO
-46.58756807127024,-23.51544695858532,"AV. GUILHERME COTCHING , 1551",LARGO DA VILA MARIA/ R MARGARINO TORRES,LARGO DA VILA MARIA/ R MARGARINO TORRES
-46.67190746748146,-23.48534433786707,"R. JULIETA NOTARI REIS , 249",TRAVESSA DOS PIZZICATOS (ESCADARIA) / R. MORRO ALTO (OPOSTO),TRAVESSA DOS PIZZICATOS (ESCADARIA) / R. MORRO ALTO (OPOSTO)
-46.5911502066459,-23.46701418483566,"AV. JAÇANÃ , 77",Sonda Supermercados,Sonda Supermercados
-46.66216751288552,-23.49591626250942,"TERM. CASA VERDE , 0",R DIAS DE OLIVEIRA/ R BAIA FORMOSA,DIAS DE OLIVEIRA/ R BAIA FORMOSA
-46.47611868384465,-23.60982621395905,"AV. MATEO BEI , 3419",R DOUTOR FELICE BUSCAGLIA/ R ERNESTO MANOGRASSO,DOUTOR FELICE BUSCAGLIA/ R ERNESTO MANOGRASSO
-46.65044627107144,-23.59505578808454,"AV. PROF. ASCENDINO REIS , 0",R DOUTOR DIOGO DE FARIA/ VDTO BORGES LAGOA,DOUTOR DIOGO DE FARIA/ VDTO BORGES LAGOA
-46.74728775790101,-23.50835245521338,"R. PAÚVA , 122",PSS FANDI CHAQUIB KALIL/ R ARANTES MONTEIRO,PSS FANDI CHAQUIB KALIL/ R ARANTES MONTEIRO
-46.64114722336322,-23.6315685990834,"AV. DR. HUGO BEOLCHI , 590",,
-46.74606365701362,-23.54073730806966,"R. CATALUNHA , 586",R LORENZO GHIBERTI/ PC PEDROSO BAIAO,LORENZO GHIBERTI/ PC PEDROSO BAIAO
-46.49199678427036,-23.54153456448615,"R. MACIEL MONTEIRO , 760",R HERMES DE MOURA BORGES/ R DOUTOR URBANO PEREIRA,HERMES DE MOURA BORGES/ R DOUTOR URBANO PEREIRA
-46.51422262917841,-23.53229367028892,"R. JORDÂNIA , 183",RUA SÃO BENTO DO SAPUCAÍ,UA SÃO BENTO DO SAPUCAÍ
-46.74470783557761,-23.49198152033107,"R. JOAQUIM DE OLIVEIRA FREITAS , 1721",R JOSE DOS REIS CARVALHO/ TV RADAMES,JOSE DOS REIS CARVALHO/ TV RADAMES
-46.67510545413306,-23.48141736463671,"AV. INAJAR DE SOUZA , 3160",E. EDGARD DOS REIS SAMPAIO,E. EDGARD DOS REIS SAMPAIO
-46.64591854533711,-23.52620008056154,"R. SÓLON , 1089",R VISCONDE DE TAUNAY/ R LOPES TROVAO,VISCONDE DE TAUNAY/ R LOPES TROVAO
-46.7402475341249,-23.87871580170534,"ESTR. ENG. MARSILAC , 4950",R ADAO GUERRA/ R BENEDITO SCHUNCK,ADAO GUERRA/ R BENEDITO SCHUNCK
-46.75113281656234,-23.48184458404418,"R. FIDELIS ALVES DA COSTA , 181",,
-46.46860967426621,-23.63101309777285,"AV. BSA. DE MURITIBA , 989",R BEATRIZ BICUDO/ R CORUQUEAMAS,BEATRIZ BICUDO/ R CORUQUEAMAS
-46.60509065003266,-23.59545765388411,"R. COSTA AGUIAR , 2474",R DOIS DE JULHO/ R LIMA E SILVA,DOIS DE JULHO/ R LIMA E SILVA
-46.65993142863313,-23.52599712228077,"AV. PACAEMBU , 40",R   BARRA FUNDA,BARRA FUNDA
-46.67794434199518,-23.50724625806522,"R. FRANCISCO RODRIGUES NUNES , 198",R ISABEL DE SIQUEIRA BARROS/ R JOSE PAPATERRA LIMONGI,ISABEL DE SIQUEIRA BARROS/ R JOSE PAPATERRA LIMONGI
-46.76320671686504,-23.481479620838,"R. SILVESTRO PALMA , 146",R PIETRO ABBA,PIETRO ABBA
-46.64780009241572,-23.65336852202303,"R. DOS MARAPÉS , 125",R DAS CORRUIRAS/ R GUIAN,DAS CORRUIRAS/ R GUIAN
-46.39441446938156,-23.58115310411766,"R. ANTÔNIO CARLOS MIGUES LOPES , 1482",AV WILSON FERNANDES S DE CARVALHO/ R CACHOEIRA DO SOL,AV WILSON FERNANDES S DE CARVALHO/ R CACHOEIRA DO SOL
-46.41126156389293,-23.51194946234714,"AV. TEODORO BERNARDO DO NASCIMENTO , 1458",R JOSE AUGUSTO LOBO/ VEL CINCO,JOSE AUGUSTO LOBO/ VEL CINCO
-46.61413860498124,-23.58647972014395,"R. GOMES NOGUEIRA , 426",R OLIVEIRA MELO/ R PROFESSORA ZORAIDE DE CAMPOS HELU,OLIVEIRA MELO/ R PROFESSORA ZORAIDE DE CAMPOS HELU
-46.49439179811975,-23.53159561578278,"R. ITINGUÇU , 2357",R ALDEIA PARACANTI/ R GURJAO NETO,ALDEIA PARACANTI/ R GURJAO NETO
-46.74438444218088,-23.60725900872285,"AV. DR. GUILHERME DUMONT VILLARES , 477",R PROFESSOR TEOFILO CARVALHO/ R ALDO TRAVAGLIA,PROFESSOR TEOFILO CARVALHO/ R ALDO TRAVAGLIA
-46.69452920890067,-23.50556531383423,"R. ENG. EDGARD FERREIRA DE BARROS JR , 75",RUA DA BALSA,UA DA BALSA
-46.4515002057026,-23.51777755296626,"R. FLOR DE SANTA CRUZ , 5",TR MARIA PINTO LABIAPARI/ TR APARECIDA SERRA FERREIRA,TR MARIA PINTO LABIAPARI/ TR APARECIDA SERRA FERREIRA
-46.54224625098703,-23.57403356588751,"AV. VER. ABEL FERREIRA , 30",R VESTA/ R LEANDRO DOS SANTOS,VESTA/ R LEANDRO DOS SANTOS
-46.66123747569377,-23.50906120135396,"R. RELÍQUIA , 351",AV PRFA. IDA KOLB/ R REIMS,AV PRFA. IDA KOLB/ R REIMS
-46.57784188013181,-23.59503257627113,"R. IBITIRAMA , 1739",R DAS HERAS/ R ZACARIAS ALVES DE MELO,DAS HERAS/ R ZACARIAS ALVES DE MELO
-46.62815440058512,-23.61174264897499,"AV. BOSQUE DA SAÚDE , 1036",R TRAITUBA/ R CURUCAIA,TRAITUBA/ R CURUCAIA
-46.42090932390271,-23.5584942822741,"R. LUÍS MATHEUS , 1920",R SANTANA DO RIO PRETO/ R ALDEIA MARIA,SANTANA DO RIO PRETO/ R ALDEIA MARIA
-46.63497954988822,-23.55161893573856,"R. DR. RODRIGO SILVA , 26",Proximo ao Viaduto Dona Paulina,Proximo ao Viaduto Dona Paulina
-46.54639243957241,-23.50875186873741,"R. DR. ASSIS RIBEIRO , 418",R MALACACHETA/ R ZUMBI,MALACACHETA/ R ZUMBI
-46.76257916763208,-23.6426849055271,"AV. PROF. OSCAR CAMPIGLIA , 193",R. MANUEL LOPES DE SIQUEIRA,MANUEL LOPES DE SIQUEIRA
-46.75388811426138,-23.67915871910875,"R. JOSÉ DE OLIVEIRA , 22",R ENY DE SOUZA LEITE/ R ALFREDO CABRAL DE OLIVEIRA,ENY DE SOUZA LEITE/ R ALFREDO CABRAL DE OLIVEIRA
-46.69222002156602,-23.56581503971917,"R. DR. MANOEL CARLOS FERRAZ DE ALMEIDA , 2559",R TEODORO SAMPAIO/ R PEDRO CRISTI,TEODORO SAMPAIO/ R PEDRO CRISTI
-46.69369951786842,-23.70824341409277,"AV. RUBENS MONTANARO DE BORBA , 180",RUA ARNALDO DE OLIVEIRA E SOUSA,UA ARNALDO DE OLIVEIRA E SOUSA
-46.47007610795303,-23.50066868330394,"AV. S. MIGUEL , 6717",R FELIPE JOSE DE FIGUEIREDO/ R PALMEIRA DE LEQUE,FELIPE JOSE DE FIGUEIREDO/ R PALMEIRA DE LEQUE
-46.50203288847199,-23.4863188401007,"R. SEN. ELÓI DE SOUZA , 0",Próximo a Av. Assis Ribeiro,Próximo a Av. Assis Ribeiro
-46.66867460299375,-23.74423918179465,"R. DEMAS ZITTO , 490",RUA SEBASTIANO NASOLINI,UA SEBASTIANO NASOLINI
-46.737746250387,-23.67888667292227,"R. ANTÔNIO VIEIRA MISTURA , 354",R ISE/ R DINAR,ISE/ R DINAR
-46.71073756430601,-23.65352670567179,"TERM. STO. AMARO , 0",TR JURCI SOARES SEBASTIAO/ R HUMBOLDT,TR JURCI SOARES SEBASTIAO/ R HUMBOLDT
-46.4485509961595,-23.58633823836119,"R. MALMEQUER DO CAMPO , 1732",R RIO TEFE/ R PUNHADO DE CORES,RIO TEFE/ R PUNHADO DE CORES
-46.63103616471606,-23.67316638532482,"AV. FULFARO , 912",RUA MIGUEL DE GUEVARA,UA MIGUEL DE GUEVARA
-46.38548377691075,-23.5130733826225,"R. JOSÉ ALVES COELHO , 0",Rua Roberto Said,ua Roberto Said
-46.66172640424558,-23.52872611538562,"R. MARGARIDA , 415",R   MARTA,MARTA
-46.64687649732581,-23.53786903149668,"AV. S. JOÃO , 1508",R ANA CINTRA,ANA CINTRA
-46.65700526329126,-23.58132686812191,"AV. PEDRO ALVARES CABRAL , 0",R ABILIO SOARES/ AC AV PEDRO ALVARES CABRAL,ABILIO SOARES/ AC AV PEDRO ALVARES CABRAL
-46.49974180162146,-23.51741469460123,"R. MANOEL ELPÍDIO PEREIRA DE QUEIROZ , 380",R PAULO MARIANO/ R PROFESSOR ALCINDO MUNIZ DE SOUSA,PAULO MARIANO/ R PROFESSOR ALCINDO MUNIZ DE SOUSA
-46.65059745891005,-23.53998003296163,"R. CANUTO DO VAL , 54",R DONA VERIDIANA/ R FORTUNATO,DONA VERIDIANA/ R FORTUNATO
-46.53439433015346,-23.57017156021034,"AV. HENRIQUE MORIZE , 326",RUA INHAPIM,UA INHAPIM
-46.70124706118208,-23.53225721490524,"R. SEPETIBA , 416",R DANIEL BITTENCOURT/ R MIPIBU,DANIEL BITTENCOURT/ R MIPIBU
-46.5306455281453,-23.52151076609463,"R. MERCEDES LOPES , 52",AV AMADOR BUENO DA VEIGA/ R VALDEMAR,AV AMADOR BUENO DA VEIGA/ R VALDEMAR
-46.55731309961244,-23.58128957750433,"AV. PROF. LUIZ IGNÁCIO ANHAIA MELLO , 3729",R NUPEBA/ R ISAQUE VALADAO DE FREITAS,NUPEBA/ R ISAQUE VALADAO DE FREITAS
-46.4943145608414,-23.60109430583741,"R. ETTORE ANDRÉAZZA , 511",Rua José Maronato,ua José Maronato
-46.56931792974109,-23.60141952303239,"R. DAS PAPOULAS , 100",R INDUSTRIAL/ R BAIA GRANDE,INDUSTRIAL/ R BAIA GRANDE
-46.66996640366278,-23.50874722816398,"AV. ENG. CAETANO ALVARES , 1117",R.VICTÓRIO PRIMON,VICTÓRIO PRIMON
-46.46337117446345,-23.49768367720318,"AV. S. MIGUEL , 7573",R. Mal. Rosas/ R. Dr. Ludgéro Pinho,Mal. Rosas/ R. Dr. Ludgéro Pinho
-46.62971461306402,-23.54606494507114,"TERM. PARQUE DOM PEDRO II - PLAT 05 , 0",AV DO ESTADO/ VDTO ANTONIO NAKASHIMA - (PMV - 51).,AV DO ESTADO/ VDTO ANTONIO NAKASHIMA - (PMV - 51).
-46.58930630704146,-23.44209329067959,"AV. ANTONELO DA MESSINA , 1673",R BOAVENTURA COLETTI/ R DO USHIKICHI KAMIYA,BOAVENTURA COLETTI/ R DO USHIKICHI KAMIYA
-46.62940761444099,-23.54641394262571,"TERM. PARQUE DOM PEDRO II - PLAT 06 , 0",AV DO ESTADO/ VDTO ANTONIO NAKASHIMA - (PMV - 58),AV DO ESTADO/ VDTO ANTONIO NAKASHIMA - (PMV - 58)
-46.48105763519511,-23.61190321910157,"AV. SAPOPEMBA , 13143",R RIBEIRO DUARTE/ AV CLAUDIO AUGUSTO FERNANDES,RIBEIRO DUARTE/ AV CLAUDIO AUGUSTO FERNANDES
-46.65367067395164,-23.46961135485207,"AV. PARADA PINTO , 1722",R. JOSÉ BRITO BROCA,JOSÉ BRITO BROCA
-46.4838579256899,-23.5201536362584,"PÇA. AIRES DE SOUSA , 1050",R GERALDO PIMENTEL DIAS,GERALDO PIMENTEL DIAS
-46.48348581973317,-23.55207649273129,"AV. WALDEMAR TIETZ , 1691",TR CARLOS BAGUER/ AV SYLVIO TORRES,TR CARLOS BAGUER/ AV SYLVIO TORRES
-46.39290179564808,-23.48923951083937,"R. DOMINGOS FERNANDES NOBRE , 257",RUA AMBUÁ,UA AMBUÁ
-46.6595524193902,-23.52962110507534,"R. MÁRIO DE ANDRADE , 190",R LOPES CHAVES / PÇA.   VICENTE CELESTINO,LOPES CHAVES / PÇA.   VICENTE CELESTINO
-46.58215005949408,-23.53217186836097,"R. ULISSES CRUZ , 435",,
-46.73587548144907,-23.61652994282428,"R. MAL. HASTIMPHILO DE MOURA , 338",R DOMINGOS LOPES DA SILVA/ R PROFESSOR JULIO DE OLIVEIRA,DOMINGOS LOPES DA SILVA/ R PROFESSOR JULIO DE OLIVEIRA
-46.49962888031093,-23.49463279598974,"R. PACO DO LUMIAR , 381",,
-46.61283610177217,-23.44446834832802,"AV. SEN. JOSÉ ERMÍRIO DE MORAES , 1279",RUA ALAGOA DE ROÇA,UA ALAGOA DE ROÇA
-46.57650206117626,-23.5455197925157,"R. BONSUCESSO , 712",711 R   TERRA ROXA,711 R   TERRA ROXA
-46.72698747781754,-23.63915381679797,"R. ITAPAIÚNA , 1032",,
-46.50349540173284,-23.62496722638426,"R. BATISTA FERGUSIO , 1882",R DAS PANTERAS/ R ANTONIO DE FRANCA E SILVA,DAS PANTERAS/ R ANTONIO DE FRANCA E SILVA
-46.46073307917491,-23.53211151573114,"AV. CAMPANELLA , 1604",R VICENTE XAVIER/ R TEOLANDIA,VICENTE XAVIER/ R TEOLANDIA
-46.65574202175592,-23.65454454007005,"AV. STA. CATARINA , 2460",R CORONEL ANTONIO BRAGA/ R BELFORD DUARTE,CORONEL ANTONIO BRAGA/ R BELFORD DUARTE
-46.5790851220377,-23.5214059073784,"R. DOS CONDOREIROS , 307",R DOS FIGOS,DOS FIGOS
-46.72411409291715,-23.4671145708104,"AV. RAIMUNDO PEREIRA DE MAGALHÃES , 8064",R SILVESTRE FRANCISCO/ R ACUTUMA,SILVESTRE FRANCISCO/ R ACUTUMA
-46.5270546251153,-23.50194384294408,"R. ROIZ BARROS , 223",R HUGO WOLF/ R FREI RICARDO DO PILAR,HUGO WOLF/ R FREI RICARDO DO PILAR
-46.77926984012211,-23.69695171526321,"R. JOSÉ ALVES DA SILVA , 37",EST DO M BOI MIRIM/ R PORTA DO PRADO,EST DO M BOI MIRIM/ R PORTA DO PRADO
-46.61890663938772,-23.5648098302852,"R. INDEPENDÊNCIA , 240",R TEODURETO SOUTO/ R ALVES RIBEIRO,TEODURETO SOUTO/ R ALVES RIBEIRO
-46.46466000537744,-23.54405247382656,"AV. MIGUEL IGNÁCIO CURI , 0",PATIO DO METRO ITAQUERA / UPA,PATIO DO METRO ITAQUERA / UPA
-46.49755491189396,-23.49047780853373,"AV. OLAVO EGÍDIO DE SOUZA ARANHA , 0",R NOVA PALMEIRA/ R BARRA DE SANTA ROSA,NOVA PALMEIRA/ R BARRA DE SANTA ROSA
-46.54873520795661,-23.57069359964812,"AV. MONTEMAGNO , 1722",TR CALCOENE/ AV VEREADOR ABEL FERREIRA,TR CALCOENE/ AV VEREADOR ABEL FERREIRA
-46.67255255868661,-23.45706946556164,"R. DARIO VILARES BARBOSA , 398",R JOAO OLIVEIRA SALGADO/ RUA PADRE JOÃO GUEDES,JOAO OLIVEIRA SALGADO/ RUA PADRE JOÃO GUEDES
-46.63915905163578,-23.68617435158312,"R. DIAS DE ALMEIDA , 122",R CLAUDELI/ AV ANGELO CRISTIANINI,CLAUDELI/ AV ANGELO CRISTIANINI
-46.78290220709026,-23.58195723331363,"R. DOS PIEMONTESES , 0",R MARIO REGALLO PEREIRA/ R AGOSTINHO DE AZEVEDO,MARIO REGALLO PEREIRA/ R AGOSTINHO DE AZEVEDO
-46.78637588440755,-23.66699486812689,"AV. FELIPE CARRILLO PUERTO , 337",R SILVIA DE FARIA MARCONDES/ R JOAO BATISTA MARCONDES,SILVIA DE FARIA MARCONDES/ R JOAO BATISTA MARCONDES
-46.59088967625129,-23.622489492452,"ESTR. DAS LÁGRIMAS , 2451",R JOAO HOMEM/ R CAVALHEIRO FRONTINI,JOAO HOMEM/ R CAVALHEIRO FRONTINI
-46.50038246700211,-23.61357926795964,"TERM. SAPOPEMBA , 7010",AV ARQUITETO VILANOVA ARTIGAS/ R JOAO LOPES DE LIMA,AV ARQUITETO VILANOVA ARTIGAS/ R JOAO LOPES DE LIMA
-46.58782663042393,-23.64327239131675,"R. CEL. JOÃO FLORÊNCIO PERÉA , 154",R DOUTOR VICENTE DE OLIVEIRA RAMOS/ R JOSE ANTONIO VALADARES,DOUTOR VICENTE DE OLIVEIRA RAMOS/ R JOSE ANTONIO VALADARES
-46.64499145308295,-23.5553769482355,"R. RUI BARBOSA , 47",R MANOEL DUTRA/ R CONSELHEIRO CARRAO,MANOEL DUTRA/ R CONSELHEIRO CARRAO
-46.42975909768057,-23.60284811007637,"AV. BENTO GUELFI , 1062",RUA RIBEIRÃO BAIAO /RUA MENDES FREIRE,UA RIBEIRÃO BAIAO /RUA MENDES FREIRE
-46.39523574952116,-23.49702448272812,"AV. MAL. TITO , 5215",R SIMAO GONCALVES/ R BARAO DE ALAGOAS,SIMAO GONCALVES/ R BARAO DE ALAGOAS
-46.59548255419084,-23.64674739829119,"AV. CARLOS LIVIERO , 1004",R CARLOS ALBERTO WERNECK/ R CLAUDIO FERREIRA MANOEL,CARLOS ALBERTO WERNECK/ R CLAUDIO FERREIRA MANOEL
-46.56226107037168,-23.57770560786077,"R. DOMINGOS AFONSO , 460",R IGARATINGA / R MARIUS,IGARATINGA / R MARIUS
-46.69258625421136,-23.49708134586977,"AV. MIGUEL CONEJO , 777",R MATEUS DE LEAO/ R MARTINS HEREDIA,MATEUS DE LEAO/ R MARTINS HEREDIA
-46.48223892177506,-23.52528360865638,"AV. NICOLAU JACINTO , 685",R ANTONIO OLIMPIO/ R PIRAQUARA,ANTONIO OLIMPIO/ R PIRAQUARA
-46.64169819714125,-23.63783757292761,"AV. ENG. GEORGE CORBISIER , 170",AV ENGENHEIRO ARMANDO DE ARRUDA PEREIRA/ R SARGENTO ANTENOR TEIXEIRA,AV ENGENHEIRO ARMANDO DE ARRUDA PEREIRA/ R SARGENTO ANTENOR TEIXEIRA
-46.61353458452483,-23.5939086854034,"R. VIEIRA DE ALMEIDA , 231",R SALVADOR SIMOES/ R DOUTOR MARIO VICENTE,SALVADOR SIMOES/ R DOUTOR MARIO VICENTE
-46.62444690372249,-23.47401025034325,"AV. DANIEL MALETTINI , 660",RUA ANTONIO MOREIRA GARCIA,UA ANTONIO MOREIRA GARCIA
-46.70965620610026,-23.46938551865046,"R. S. URBANO , 527",Rua Goulart de Oliveira,ua Goulart de Oliveira
-46.49690351816872,-23.60719028624848,"R. FRANCESCO USPER , 539",AV ARQUITETO VILANOVA ARTIGAS/ R ANGELO MINGOTTI,AV ARQUITETO VILANOVA ARTIGAS/ R ANGELO MINGOTTI
-46.63285157323616,-23.55001193667535,"M03 PEDRO II - SÉ , 0",PCA DA SE,PCA DA SE
-46.76235597726199,-23.69824165986907,"AV. PROF. MÁRIO MAZAGÃO , 833",R ARMANDO RODRIGUES TAVARES/ R LUIS TEIXEIRA DE OLIVEIRA,ARMANDO RODRIGUES TAVARES/ R LUIS TEIXEIRA DE OLIVEIRA
-46.61046010447154,-23.44951731891342,"R. ANTÔNIO JOAQUIM DE OLIVEIRA , 128",R CABITUTU/ R PEDRO GOMES,CABITUTU/ R PEDRO GOMES
-46.57070940709129,-23.45848716356942,"R. CIRENE DE OLIVEIRA LAET , 1101",RODOVIA FERNÃO DIAS,ODOVIA FERNÃO DIAS
-46.71533289354319,-23.54674619173159,"AV. PROF. FONSECA RODRIGUES , 900",R BENNET/ PC BEETHOVEN,BENNET/ PC BEETHOVEN
